classe,desc_classe,desc_divisao,desc_grupo,desc_secao,desc_subclasse,divisao,grupo,secao,subclasse,cnpj
45111,45111 - COMERCIO A VAREJO E POR ATACADO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,451 - COMERCIO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4511101 - COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS",45,451,G,4511101,20025362000144
14134,14134 - CONFECCAO DE ROUPAS PROFISSIONAIS,14 - CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,141 - CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,C - INDUSTRIAS DE TRANSFORMACAO,"1413401 - CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",14,141,C,1413401,20025362000144
14134,14134 - CONFECCAO DE ROUPAS PROFISSIONAIS,14 - CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,141 - CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS,C - INDUSTRIAS DE TRANSFORMACAO,"1413401 - CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",14,141,C,1413401,20025362000144
47733,47733 - COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS,47 - COMERCIO VAREJISTA,"477 - COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, PERFUMARIA E COSMETICOS E ARTIGOS MEDICOS, OPTICOS E ORTOPEDICOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4773300 - COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS,47,477,G,4773300,20025362000144
46125,"46125 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE COMBUSTIVEIS, MINERAIS, PRODUTOS SIDERURGICOS E QUIMICOS","46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","461 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO, EXCETO DE VEICULOS AUTOMOTORES E MOTOCICLETAS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4612500 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE COMBUSTIVEIS, MINERAIS, PRODUTOS SIDERURGICOS E QUIMICOS",46,461,G,4612500,10280389000120
47121,"47121 - COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS - MINIMERCADOS, MERCEARIAS E ARMAZENS",47 - COMERCIO VAREJISTA,471 - COMERCIO VAREJISTA NAO ESPECIALIZADO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4712100 - COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS - MINIMERCADOS, MERCEARIAS E ARMAZENS",47,471,G,4712100,10280389000120
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,10280389000120
47296,47296 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE; PRODUTOS DO FUMO,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4729602 - COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA,47,472,G,4729602,10280389000120
46184,46184 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,"46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","461 - REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO, EXCETO DE VEICULOS AUTOMOTORES E MOTOCICLETAS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4618499 - OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,46,461,G,4618499,09624340000168
46494,46494 - COMERCIO ATACADISTA DE EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,"46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS",464 - COMERCIO ATACADISTA DE PRODUTOS DE CONSUMO NAO ALIMENTAR,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4649409 - COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVACAO DOMICILIAR, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA",46,464,G,4649409,09624340000168
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4789005 - COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,47,478,G,4789005,09624340000168
63992,63992 - OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,63 - ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO,639 - OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO,J - INFORMACAO E COMUNICACAO,6399200 - OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,63,639,J,6399200,09624340000168
74901,"74901 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","749 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","7490104 - ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS",74,749,M,7490104,09624340000168
82911,82911 - ATIVIDADES DE COBRANCA E INFORMACOES CADASTRAIS,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",829 - OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8291100 - ATIVIDADES DE COBRANCA E INFORMACOES CADASTRAIS,82,829,N,8291100,09624340000168
47725,"47725 - COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47 - COMERCIO VAREJISTA,"477 - COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, PERFUMARIA E COSMETICOS E ARTIGOS MEDICOS, OPTICOS E ORTOPEDICOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4772500 - COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47,477,G,4772500,77425775000133
66193,66193 - ATIVIDADES AUXILIARES DOS SERVICOS FINANCEIROS NAO ESPECIFICADAS ANTERIORMENTE,"66 - ATIVIDADES AUXILIARES DOS SERVICOS FINANCEIROS, SEGUROS, PREVIDENCIA COMPLEMENTAR E PLANOS DE SAUDE",661 - ATIVIDADES AUXILIARES DOS SERVICOS FINANCEIROS,"K - ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVICOS RELACIONADOS",6619302 - CORRESPONDENTES DE INSTITUICOES FINANCEIRAS,66,661,K,6619302,77425775000133
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520002 - SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45,452,G,4520002,08600740000170
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,"5611204 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",56,561,I,5611204,11464335000187
46397,46397 - COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,"46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","463 - COMERCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4639701 - COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,46,463,G,4639701,08640197000135
86305,86305 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,863 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,Q - SAUDE HUMANA E SERVICOS SOCIAIS,8630502 - ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,86,863,Q,8630502,12342483000191
86305,86305 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,863 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,Q - SAUDE HUMANA E SERVICOS SOCIAIS,8630503 - ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS,86,863,Q,8630503,12342483000191
82199,"82199 - FOTOCOPIAS, PREPARACAO DE DOCUMENTOS E OUTROS SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO","82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8219901 - FOTOCOPIAS,82,821,N,8219901,76651280000160
45307,45307 - COMERCIO DE PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,453 - COMERCIO DE PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4530703 - COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45,453,G,4530703,14445197000187
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520002 - SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45,452,G,4520002,14445197000187
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520003 - SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45,452,G,4520003,14445197000187
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520004 - SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,45,452,G,4520004,14445197000187
45307,45307 - COMERCIO DE PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,453 - COMERCIO DE PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4530705 - COMERCIO A VAREJO DE PNEUMATICOS E CAMARAS-DE-AR,45,453,G,4530705,14445197000187
47598,47598 - COMERCIO VAREJISTA DE ARTIGOS DE USO DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4759899 - COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47,475,G,4759899,01739775000146
29506,29506 - RECONDICIONAMENTO E RECUPERACAO DE MOTORES PARA VEICULOS AUTOMOTORES,"29 - FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS",295 - RECONDICIONAMENTO E RECUPERACAO DE MOTORES PARA VEICULOS AUTOMOTORES,C - INDUSTRIAS DE TRANSFORMACAO,2950600 - RECONDICIONAMENTO E RECUPERACAO DE MOTORES PARA VEICULOS AUTOMOTORES,29,295,C,2950600,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520001 - SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45,452,G,4520001,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520002 - SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45,452,G,4520002,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520003 - SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45,452,G,4520003,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520004 - SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,45,452,G,4520004,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4520005 - SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",45,452,G,4520005,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520006 - SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES,45,452,G,4520006,03117246000136
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520008 - SERVICOS DE CAPOTARIA,45,452,G,4520008,03117246000136
45439,45439 - MANUTENCAO E REPARACAO DE MOTOCICLETAS,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"454 - COMERCIO, MANUTENCAO E REPARACAO DE MOTOCICLETAS, PECAS E ACESSORIOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4543900 - MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS,45,454,G,4543900,03117246000136
52290,52290 - ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE,52 - ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,522 - ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES,"H - TRANSPORTE, ARMAZENAGEM E CORREIO",5229002 - SERVICOS DE REBOQUE DE VEICULOS,52,522,H,5229002,03117246000136
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,5611201 - RESTAURANTES E SIMILARES,56,561,I,5611201,34322612000112
86305,86305 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,863 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,Q - SAUDE HUMANA E SERVICOS SOCIAIS,8630502 - ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,86,863,Q,8630502,24479398000159
86305,86305 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,863 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,Q - SAUDE HUMANA E SERVICOS SOCIAIS,8630503 - ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS,86,863,Q,8630503,24479398000159
47211,"47211 - COMERCIO VAREJISTA DE PRODUTOS DE PADARIA, LATICINIO, DOCES, BALAS E SEMELHANTES",47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4721103 - COMERCIO VAREJISTA DE LATICINIOS E FRIOS,47,472,G,4721103,04300574000136
47211,"47211 - COMERCIO VAREJISTA DE PRODUTOS DE PADARIA, LATICINIO, DOCES, BALAS E SEMELHANTES",47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4721104 - COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",47,472,G,4721104,04300574000136
42995,42995 - OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,42 - OBRAS DE INFRAESTRUTURA,429 - CONSTRUCAO DE OUTRAS OBRAS DE INFRAESTRUTURA,F - CONSTRUCAO,4299501 - CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42,429,F,4299501,76260363000128
10422,"10422 - FABRICACAO DE OLEOS VEGETAIS REFINADOS, EXCETO OLEO DE MILHO",10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,104 - FABRICACAO DE OLEOS E GORDURAS VEGETAIS E ANIMAIS,C - INDUSTRIAS DE TRANSFORMACAO,"1042200 - FABRICACAO DE OLEOS VEGETAIS REFINADOS, EXCETO OLEO DE MILHO",10,104,C,1042200,33377867000110
10422,"10422 - FABRICACAO DE OLEOS VEGETAIS REFINADOS, EXCETO OLEO DE MILHO",10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,104 - FABRICACAO DE OLEOS E GORDURAS VEGETAIS E ANIMAIS,C - INDUSTRIAS DE TRANSFORMACAO,"1042200 - FABRICACAO DE OLEOS VEGETAIS REFINADOS, EXCETO OLEO DE MILHO",10,104,C,1042200,33377867000110
10651,10651 - FABRICACAO DE AMIDOS E FECULAS DE VEGETAIS E DE OLEOS DE MILHO,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,"106 - MOAGEM, FABRICACAO DE PRODUTOS AMILACEOS E DE ALIMENTOS PARA ANIMAIS",C - INDUSTRIAS DE TRANSFORMACAO,1065102 - FABRICACAO DE OLEO DE MILHO EM BRUTO,10,106,C,1065102,33377867000110
10651,10651 - FABRICACAO DE AMIDOS E FECULAS DE VEGETAIS E DE OLEOS DE MILHO,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,"106 - MOAGEM, FABRICACAO DE PRODUTOS AMILACEOS E DE ALIMENTOS PARA ANIMAIS",C - INDUSTRIAS DE TRANSFORMACAO,1065102 - FABRICACAO DE OLEO DE MILHO EM BRUTO,10,106,C,1065102,33377867000110
10651,10651 - FABRICACAO DE AMIDOS E FECULAS DE VEGETAIS E DE OLEOS DE MILHO,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,"106 - MOAGEM, FABRICACAO DE PRODUTOS AMILACEOS E DE ALIMENTOS PARA ANIMAIS",C - INDUSTRIAS DE TRANSFORMACAO,1065103 - FABRICACAO DE OLEO DE MILHO REFINADO,10,106,C,1065103,33377867000110
10651,10651 - FABRICACAO DE AMIDOS E FECULAS DE VEGETAIS E DE OLEOS DE MILHO,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,"106 - MOAGEM, FABRICACAO DE PRODUTOS AMILACEOS E DE ALIMENTOS PARA ANIMAIS",C - INDUSTRIAS DE TRANSFORMACAO,1065103 - FABRICACAO DE OLEO DE MILHO REFINADO,10,106,C,1065103,33377867000110
10660,10660 - FABRICACAO DE ALIMENTOS PARA ANIMAIS,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,"106 - MOAGEM, FABRICACAO DE PRODUTOS AMILACEOS E DE ALIMENTOS PARA ANIMAIS",C - INDUSTRIAS DE TRANSFORMACAO,1066000 - FABRICACAO DE ALIMENTOS PARA ANIMAIS,10,106,C,1066000,33377867000110
46231,"46231 - COMERCIO ATACADISTA DE ANIMAIS VIVOS, ALIMENTOS PARA ANIMAIS E MATERIAS-PRIMAS AGRICOLAS, EXCETO CAFE E SOJA","46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS",462 - COMERCIO ATACADISTA DE MATERIAS-PRIMAS AGRICOLAS E ANIMAIS VIVOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4623106 - COMERCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS",46,462,G,4623106,33377867000110
46371,46371 - COMERCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,"46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","463 - COMERCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4637103 - COMERCIO ATACADISTA DE OLEOS E GORDURAS,46,463,G,4637103,33377867000110
46915,"46915 - COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS","46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS",469 - COMERCIO ATACADISTA NAO ESPECIALIZADO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4691500 - COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS",46,469,G,4691500,33377867000110
52117,52117 - ARMAZENAMENTO,52 - ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,"521 - ARMAZENAMENTO, CARGA E DESCARGA","H - TRANSPORTE, ARMAZENAGEM E CORREIO","5211799 - DEPOSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZENS GERAIS E GUARDA-MOVEIS",52,521,H,5211799,33377867000110
71201,71201 - TESTES E ANALISES TECNICAS,71 - SERVICOS DE ARQUITETURA E ENGENHARIA; TESTES E ANALISES TECNICAS,712 - TESTES E ANALISES TECNICAS,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",7120100 - TESTES E ANALISES TECNICAS,71,712,M,7120100,33377867000110
74901,"74901 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","749 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","7490199 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE",74,749,M,7490199,33377867000110
